"Name","Directory","CreationTime","SourceCompany"
"CME_MINI_NQ1!, 1 (56).csv","C:\Users\User\Downloads","2025-08-29 9:44:21 AM","Unknown"
"CME_MINI_NQ1!, 1 (57).csv","C:\Users\User\Downloads","2025-08-29 9:53:56 AM","Unknown"
"CME_MINI_NQ1!, 1 (58).csv","C:\Users\User\Downloads","2025-08-29 10:45:39 AM","Unknown"
"CME_MINI_NQ1!, 1 (59).csv","C:\Users\User\Downloads","2025-08-29 11:01:42 AM","Unknown"
"CME_MINI_NQ1!, 1 (6).csv","C:\Users\User\Downloads","2025-08-27 8:57:00 AM","Unknown"
"CME_MINI_NQ1!, 1 (60).csv","C:\Users\User\Downloads","2025-08-29 11:08:20 AM","Unknown"
"CME_MINI_NQ1!, 1 (61).csv","C:\Users\User\Downloads","2025-08-29 11:36:29 AM","Unknown"
"CME_MINI_NQ1!, 1 (62).csv","C:\Users\User\Downloads","2025-08-29 11:46:03 AM","Unknown"
"CME_MINI_NQ1!, 1 (63).csv","C:\Users\User\Downloads","2025-08-29 11:56:31 AM","Unknown"
"CME_MINI_NQ1!, 1 (64).csv","C:\Users\User\Downloads","2025-08-29 12:00:48 PM","Unknown"
"CME_MINI_NQ1!, 1 (65).csv","C:\Users\User\Downloads","2025-08-29 12:03:45 PM","Unknown"
"CME_MINI_NQ1!, 1 (66).csv","C:\Users\User\Downloads","2025-08-29 12:18:06 PM","Unknown"
"CME_MINI_NQ1!, 1 (67).csv","C:\Users\User\Downloads","2025-08-29 12:41:16 PM","Unknown"
"CME_MINI_NQ1!, 1 (68).csv","C:\Users\User\Downloads","2025-08-29 1:46:46 PM","Unknown"
"CME_MINI_NQ1!, 1 (69).csv","C:\Users\User\Downloads","2025-08-29 2:07:50 PM","Unknown"
"CME_MINI_NQ1!, 1 (7).csv","C:\Users\User\Downloads","2025-08-27 9:03:32 AM","Unknown"
"CME_MINI_NQ1!, 1 (70).csv","C:\Users\User\Downloads","2025-08-29 2:11:53 PM","Unknown"
"CME_MINI_NQ1!, 1 (71).csv","C:\Users\User\Downloads","2025-08-29 2:13:38 PM","Unknown"
"CME_MINI_NQ1!, 1 (72).csv","C:\Users\User\Downloads","2025-08-29 2:17:14 PM","Unknown"
"CME_MINI_NQ1!, 1 (73).csv","C:\Users\User\Downloads","2025-08-29 2:21:41 PM","Unknown"
"CME_MINI_NQ1!, 1 (74).csv","C:\Users\User\Downloads","2025-08-29 2:25:07 PM","Unknown"
"CME_MINI_NQ1!, 1 (75).csv","C:\Users\User\Downloads","2025-08-29 3:18:34 PM","Unknown"
"CME_MINI_NQ1!, 1 (76).csv","C:\Users\User\Downloads","2025-08-29 3:24:37 PM","Unknown"
"CME_MINI_NQ1!, 1 (77).csv","C:\Users\User\Downloads","2025-08-29 3:33:11 PM","Unknown"
"CME_MINI_NQ1!, 1 (78).csv","C:\Users\User\Downloads","2025-08-30 7:44:59 PM","Unknown"
"CME_MINI_NQ1!, 1 (79).csv","C:\Users\User\Downloads","2025-08-31 7:35:44 PM","Unknown"
"CME_MINI_NQ1!, 1 (8).csv","C:\Users\User\Downloads","2025-08-27 12:35:40 PM","Unknown"
"CME_MINI_NQ1!, 1 (80).csv","C:\Users\User\Downloads","2025-08-31 7:45:20 PM","Unknown"
"CME_MINI_NQ1!, 1 (81).csv","C:\Users\User\Downloads","2025-08-31 9:16:52 PM","Unknown"
"CME_MINI_NQ1!, 1 (82).csv","C:\Users\User\Downloads","2025-08-31 9:32:51 PM","Unknown"
"CME_MINI_NQ1!, 1 (83).csv","C:\Users\User\Downloads","2025-08-31 9:33:05 PM","Unknown"
"CME_MINI_NQ1!, 1 (84).csv","C:\Users\User\Downloads","2025-08-31 9:37:29 PM","Unknown"
"CME_MINI_NQ1!, 1 (85).csv","C:\Users\User\Downloads","2025-09-01 12:05:31 AM","Unknown"
"CME_MINI_NQ1!, 1 (86).csv","C:\Users\User\Downloads","2025-09-01 12:08:23 AM","Unknown"
"CME_MINI_NQ1!, 1 (87).csv","C:\Users\User\Downloads","2025-09-01 12:09:10 AM","Unknown"
"CME_MINI_NQ1!, 1 (88).csv","C:\Users\User\Downloads","2025-09-01 7:02:42 AM","Unknown"
"CME_MINI_NQ1!, 1 (89).csv","C:\Users\User\Downloads","2025-09-01 7:43:22 AM","Unknown"
"CME_MINI_NQ1!, 1 (9).csv","C:\Users\User\Downloads","2025-08-27 1:04:39 PM","Unknown"
"CME_MINI_NQ1!, 1 (90).csv","C:\Users\User\Downloads","2025-09-01 7:55:02 AM","Unknown"
"CME_MINI_NQ1!, 1 (91).csv","C:\Users\User\Downloads","2025-09-01 9:25:26 AM","Unknown"
"CME_MINI_NQ1!, 1 (92).csv","C:\Users\User\Downloads","2025-09-01 9:52:57 AM","Unknown"
"CME_MINI_NQ1!, 1 (93).csv","C:\Users\User\Downloads","2025-09-03 1:57:00 AM","Unknown"
"CME_MINI_NQ1!, 1 (94).csv","C:\Users\User\Downloads","2025-09-01 11:41:44 AM","Unknown"
"CME_MINI_NQ1!, 1 (95).csv","C:\Users\User\Downloads","2025-09-01 3:05:55 PM","Unknown"
"CME_MINI_NQ1!, 1 (96).csv","C:\Users\User\Downloads","2025-09-01 3:11:16 PM","Unknown"
"CME_MINI_NQ1!, 1 (97).csv","C:\Users\User\Downloads","2025-09-01 3:28:00 PM","Unknown"
"CME_MINI_NQ1!, 1 (98).csv","C:\Users\User\Downloads","2025-09-01 3:45:41 PM","Unknown"
"CME_MINI_NQ1!, 1 (99).csv","C:\Users\User\Downloads","2025-09-01 3:47:27 PM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-01T134451.419.csv","C:\Users\User\Downloads","2025-09-01 4:44:51 PM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-01T162210.904.csv","C:\Users\User\Downloads","2025-09-01 7:22:10 PM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-02T025848.592.csv","C:\Users\User\Downloads","2025-09-02 5:58:48 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-02T030159.352.csv","C:\Users\User\Downloads","2025-09-02 6:01:59 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-02T041249.537.csv","C:\Users\User\Downloads","2025-09-02 7:12:49 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-02T044719.338.csv","C:\Users\User\Downloads","2025-09-02 7:47:19 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-02T052341.882.csv","C:\Users\User\Downloads","2025-09-02 8:23:41 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-02T074426.900.csv","C:\Users\User\Downloads","2025-09-02 10:44:26 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-02T102727.141.csv","C:\Users\User\Downloads","2025-09-02 1:27:27 PM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-03T055950.573.csv","C:\Users\User\Downloads","2025-09-03 8:59:50 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-03T060112.001.csv","C:\Users\User\Downloads","2025-09-03 9:01:11 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-03T072337.127.csv","C:\Users\User\Downloads","2025-09-03 10:23:37 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-03T154146.277.csv","C:\Users\User\Downloads","2025-09-03 6:41:46 PM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-03T171820.958.csv","C:\Users\User\Downloads","2025-09-03 8:18:20 PM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-04T054313.872.csv","C:\Users\User\Downloads","2025-09-04 8:43:13 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-04T054900.933.csv","C:\Users\User\Downloads","2025-09-04 8:49:00 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-04T072637.189.csv","C:\Users\User\Downloads","2025-09-04 10:26:37 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-05T020922.417.csv","C:\Users\User\Downloads","2025-09-05 5:09:22 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-05T022531.132.csv","C:\Users\User\Downloads","2025-09-05 5:25:31 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-05T042049.909.csv","C:\Users\User\Downloads","2025-09-05 7:20:49 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-05T042222.627.csv","C:\Users\User\Downloads","2025-09-05 7:22:22 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-05T042446.965.csv","C:\Users\User\Downloads","2025-09-05 7:24:46 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-05T043524.862 (1).csv","C:\Users\User\Downloads","2025-09-05 7:36:18 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-05T043524.862.csv","C:\Users\User\Downloads","2025-09-05 7:35:24 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-05T043923.958.csv","C:\Users\User\Downloads","2025-09-05 7:39:23 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-05T071559.119.csv","C:\Users\User\Downloads","2025-09-05 10:15:59 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-05T071725.013.csv","C:\Users\User\Downloads","2025-09-05 10:17:25 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-06T173639.014.csv","C:\Users\User\Downloads","2025-09-06 8:36:39 PM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-07T182858.184.csv","C:\Users\User\Downloads","2025-09-07 9:28:58 PM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-08T013738.961.csv","C:\Users\User\Downloads","2025-09-08 1:37:38 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-08T070946.114.csv","C:\Users\User\Downloads","2025-09-08 7:09:46 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-09T011746.075.csv","C:\Users\User\Downloads","2025-09-09 1:17:46 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-09T014344.913.csv","C:\Users\User\Downloads","2025-09-09 1:43:44 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-09T014536.228.csv","C:\Users\User\Downloads","2025-09-09 1:45:36 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-09T015014.127.csv","C:\Users\User\Downloads","2025-09-09 1:50:14 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-09T015329.060.csv","C:\Users\User\Downloads","2025-09-09 1:53:29 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-09T015645.653.csv","C:\Users\User\Downloads","2025-09-09 1:56:45 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-09T020124.814.csv","C:\Users\User\Downloads","2025-09-09 2:01:24 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-09T020428.939.csv","C:\Users\User\Downloads","2025-09-09 2:04:28 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-09T021116.362.csv","C:\Users\User\Downloads","2025-09-09 2:11:16 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-09T021857.011.csv","C:\Users\User\Downloads","2025-09-09 2:18:57 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-09T022144.175.csv","C:\Users\User\Downloads","2025-09-09 2:21:44 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-09T022523.113.csv","C:\Users\User\Downloads","2025-09-09 2:25:23 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-09T032910.915.csv","C:\Users\User\Downloads","2025-09-09 3:29:10 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-09T034001.599.csv","C:\Users\User\Downloads","2025-09-09 3:40:01 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-09T040447.376.csv","C:\Users\User\Downloads","2025-09-09 4:04:47 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-09T040604.965.csv","C:\Users\User\Downloads","2025-09-09 4:06:04 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-09T040736.902.csv","C:\Users\User\Downloads","2025-09-09 4:07:36 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-09T075649.397.csv","C:\Users\User\Downloads","2025-09-09 7:56:49 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-09T081422.106.csv","C:\Users\User\Downloads","2025-09-09 8:14:22 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-09T083429.971.csv","C:\Users\User\Downloads","2025-09-09 8:34:29 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-10T005735.078.csv","C:\Users\User\Downloads","2025-09-10 12:57:35 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-10T010039.883.csv","C:\Users\User\Downloads","2025-09-10 1:00:39 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-11T221447.366.csv","C:\Users\User\Downloads","2025-09-11 10:14:47 PM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-12T194605.473.csv","C:\Users\User\Downloads","2025-09-12 7:46:05 PM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-12T194704.328.csv","C:\Users\User\Downloads","2025-09-12 7:47:04 PM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-12T195732.453.csv","C:\Users\User\Downloads","2025-09-12 7:57:32 PM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-12T201609.607.csv","C:\Users\User\Downloads","2025-09-12 8:16:09 PM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-12T212234.204.csv","C:\Users\User\Downloads","2025-09-12 9:22:34 PM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-12T213048.022.csv","C:\Users\User\Downloads","2025-09-12 9:30:48 PM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-15T065644.214.csv","C:\Users\User\Downloads","2025-09-15 6:56:44 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-15T071517.475.csv","C:\Users\User\Downloads","2025-09-15 7:15:17 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-15T071919.341.csv","C:\Users\User\Downloads","2025-09-15 7:19:19 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-15T073810.357.csv","C:\Users\User\Downloads","2025-09-15 7:38:10 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-15T074134.755.csv","C:\Users\User\Downloads","2025-09-15 7:41:34 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-15T075259.815.csv","C:\Users\User\Downloads","2025-09-15 7:52:59 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-15T080954.909.csv","C:\Users\User\Downloads","2025-09-15 8:09:54 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-15T122133.269.csv","C:\Users\User\Downloads","2025-09-15 12:21:33 PM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-15T185521.900.csv","C:\Users\User\Downloads","2025-09-15 6:55:21 PM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-15T185906.048.csv","C:\Users\User\Downloads","2025-09-15 6:59:06 PM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-15T193532.159.csv","C:\Users\User\Downloads","2025-09-15 7:35:32 PM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-15T211502.014.csv","C:\Users\User\Downloads","2025-09-15 9:15:02 PM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-15T212043.043.csv","C:\Users\User\Downloads","2025-09-15 9:20:43 PM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-15T232026.021.csv","C:\Users\User\Downloads","2025-09-15 11:20:26 PM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-16T061457.667.csv","C:\Users\User\Downloads","2025-09-16 6:14:57 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-16T073022.875 CONFIRMED.txt","C:\Users\User\Downloads","2025-09-16 7:30:56 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-16T073022.875.csv","C:\Users\User\Downloads","2025-09-16 7:30:22 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-16T085127.216 NEW REAL 850 AM.txt","C:\Users\User\Downloads","2025-09-16 8:51:58 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-16T085127.216.csv","C:\Users\User\Downloads","2025-09-16 8:51:27 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-16T103725.962.csv","C:\Users\User\Downloads","2025-09-16 10:37:25 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-16T111944.026.csv","C:\Users\User\Downloads","2025-09-16 11:19:44 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-16T210626.485.csv","C:\Users\User\Downloads","2025-09-16 9:06:26 PM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-17T013307.552.csv","C:\Users\User\Downloads","2025-09-17 1:33:07 AM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-17T203838.252.csv","C:\Users\User\Downloads","2025-09-17 8:38:38 PM","Unknown"
"CME_MINI_NQ1!, 1 - 2025-09-22T015316.644.csv","C:\Users\User\Downloads","2025-09-22 1:53:16 AM","Unknown"
"CME_MINI_NQ1!, 1.csv","C:\Users\User\Downloads","2025-08-25 6:59:59 AM","Unknown"
"CME_MINI_NQ1!, 1S (1).csv","C:\Users\User\Downloads","2025-09-03 7:54:59 PM","Unknown"
"CME_MINI_NQ1!, 1S.csv","C:\Users\User\Downloads","2025-08-28 7:02:55 AM","Unknown"
"CME_MINI_NQ1!, 3 (1).csv","C:\Users\User\Downloads","2025-08-25 8:00:08 AM","Unknown"
"CME_MINI_NQ1!, 3 (10).csv","C:\Users\User\Downloads","2025-08-27 7:02:41 AM","Unknown"
"CME_MINI_NQ1!, 3 (11).csv","C:\Users\User\Downloads","2025-08-27 7:42:28 AM","Unknown"
"CME_MINI_NQ1!, 3 (12).csv","C:\Users\User\Downloads","2025-08-27 7:43:01 AM","Unknown"
"CME_MINI_NQ1!, 3 (2).csv","C:\Users\User\Downloads","2025-08-25 8:08:58 AM","Unknown"
"CME_MINI_NQ1!, 3 (3).csv","C:\Users\User\Downloads","2025-08-25 8:25:43 AM","Unknown"
"CME_MINI_NQ1!, 3 (4).csv","C:\Users\User\Downloads","2025-08-25 8:33:45 AM","Unknown"
"CME_MINI_NQ1!, 3 (5).csv","C:\Users\User\Downloads","2025-08-25 8:44:15 AM","Unknown"
"CME_MINI_NQ1!, 3 (6).csv","C:\Users\User\Downloads","2025-08-25 8:50:09 AM","Unknown"
"CME_MINI_NQ1!, 3 (7).csv","C:\Users\User\Downloads","2025-08-25 11:17:02 AM","Unknown"
"CME_MINI_NQ1!, 3 (8).csv","C:\Users\User\Downloads","2025-08-25 11:46:33 AM","Unknown"
"CME_MINI_NQ1!, 3 (9).csv","C:\Users\User\Downloads","2025-08-25 11:54:49 AM","Unknown"
"CME_MINI_NQ1!, 3.csv","C:\Users\User\Downloads","2025-08-25 7:28:34 AM","Unknown"
"CME_MINI_NQ1!, 60.csv","C:\Users\User\Downloads","2025-09-07 10:31:09 PM","Unknown"
"CME_MINI_NQZ2025, 1 (1).csv","C:\Users\User\Downloads","2025-09-18 12:51:23 AM","Unknown"
"CME_MINI_NQZ2025, 1 (10).csv","C:\Users\User\Downloads","2025-09-19 8:03:41 AM","Unknown"
"CME_MINI_NQZ2025, 1 (11).csv","C:\Users\User\Downloads","2025-09-19 8:19:28 AM","Unknown"
"CME_MINI_NQZ2025, 1 (12).csv","C:\Users\User\Downloads","2025-09-19 8:56:55 AM","Unknown"
"CME_MINI_NQZ2025, 1 (13) TRUE.csv","C:\Users\User\Downloads","2025-09-19 9:57:15 AM","Unknown"
"CME_MINI_NQZ2025, 1 (13).csv","C:\Users\User\Downloads","2025-09-19 10:48:18 AM","Unknown"
"CME_MINI_NQZ2025, 1 (14).csv","C:\Users\User\Downloads","2025-09-22 4:04:39 AM","Unknown"
"CME_MINI_NQZ2025, 1 (15).csv","C:\Users\User\Downloads","2025-09-22 4:09:07 AM","Unknown"
"CME_MINI_NQZ2025, 1 (16).csv","C:\Users\User\Downloads","2025-09-24 12:45:14 AM","Unknown"
"CME_MINI_NQZ2025, 1 (16)HISTORICAL.csv","C:\Users\User\Downloads","2025-09-22 4:28:59 AM","Unknown"
"CME_MINI_NQZ2025, 1 (16)TRUE.csv","C:\Users\User\Downloads","2025-09-22 6:57:01 AM","Unknown"
"CME_MINI_NQZ2025, 1 (17).csv","C:\Users\User\Downloads","2025-09-24 4:58:17 AM","Unknown"
"CME_MINI_NQZ2025, 1 (17)wack.csv","C:\Users\User\Downloads","2025-09-24 1:23:17 AM","Unknown"
"CME_MINI_NQZ2025, 1 (18).csv","C:\Users\User\Downloads","2025-09-24 6:21:46 AM","Unknown"
"CME_MINI_NQZ2025, 1 (19).csv","C:\Users\User\Downloads","2025-09-24 6:56:31 AM","Unknown"
"CME_MINI_NQZ2025, 1 (2).csv","C:\Users\User\Downloads","2025-09-18 1:10:15 AM","Unknown"
"CME_MINI_NQZ2025, 1 (20).csv","C:\Users\User\Downloads","2025-09-24 7:00:32 AM","Unknown"
"CME_MINI_NQZ2025, 1 (21).csv","C:\Users\User\Downloads","2025-09-24 7:07:30 AM","Unknown"
"CME_MINI_NQZ2025, 1 (22).csv","C:\Users\User\Downloads","2025-09-24 8:32:13 AM","Unknown"
"CME_MINI_NQZ2025, 1 (23).csv","C:\Users\User\Downloads","2025-09-24 9:00:39 AM","Unknown"
"CME_MINI_NQZ2025, 1 (24).csv","C:\Users\User\Downloads","2025-09-25 10:00:03 PM","Unknown"
"CME_MINI_NQZ2025, 1 (25).csv","C:\Users\User\Downloads","2025-09-25 10:03:48 PM","Unknown"
"CME_MINI_NQZ2025, 1 (26).csv","C:\Users\User\Downloads","2025-09-25 10:05:33 PM","Unknown"
"CME_MINI_NQZ2025, 1 (27).csv","C:\Users\User\Downloads","2025-09-27 7:24:38 PM","Unknown"
"CME_MINI_NQZ2025, 1 (28).csv","C:\Users\User\Downloads","2025-09-27 7:29:23 PM","Unknown"
"CME_MINI_NQZ2025, 1 (29).csv","C:\Users\User\Downloads","2025-09-27 9:59:12 PM","Unknown"
"CME_MINI_NQZ2025, 1 (3).csv","C:\Users\User\Downloads","2025-09-18 9:05:21 AM","Unknown"
"CME_MINI_NQZ2025, 1 (30).csv","C:\Users\User\Downloads","2025-09-27 11:13:13 PM","Unknown"
"CME_MINI_NQZ2025, 1 (31).csv","C:\Users\User\Downloads","2025-09-27 11:35:34 PM","Unknown"
"CME_MINI_NQZ2025, 1 (4).csv","C:\Users\User\Downloads","2025-09-18 9:28:05 AM","Unknown"
"CME_MINI_NQZ2025, 1 (5).csv","C:\Users\User\Downloads","2025-09-18 10:00:27 AM","Unknown"
"CME_MINI_NQZ2025, 1 (6).csv","C:\Users\User\Downloads","2025-09-18 11:33:09 AM","Unknown"
"CME_MINI_NQZ2025, 1 (7).csv","C:\Users\User\Downloads","2025-09-19 1:48:40 AM","Unknown"
"CME_MINI_NQZ2025, 1 (8).csv","C:\Users\User\Downloads","2025-09-19 1:50:19 AM","Unknown"
"CME_MINI_NQZ2025, 1 (9).csv","C:\Users\User\Downloads","2025-09-19 7:58:40 AM","Unknown"
"CME_MINI_NQZ2025, 1.csv","C:\Users\User\Downloads","2025-09-03 11:55:40 PM","Unknown"
"COINBASE_BTCUSD, 1 (1).csv","C:\Users\User\Downloads","2025-08-24 9:44:25 PM","Unknown"
"COINBASE_BTCUSD, 1 (1)BIG.txt","C:\Users\User\Downloads","2025-08-24 9:44:51 PM","Unknown"
"COINBASE_BTCUSD, 1 (10).csv","C:\Users\User\Downloads","2025-08-29 5:42:08 PM","Unknown"
"COINBASE_BTCUSD, 1 (11).csv","C:\Users\User\Downloads","2025-08-29 5:45:37 PM","Unknown"
"COINBASE_BTCUSD, 1 (12).csv","C:\Users\User\Downloads","2025-08-29 6:00:23 PM","Unknown"
"COINBASE_BTCUSD, 1 (13).csv","C:\Users\User\Downloads","2025-08-29 6:09:43 PM","Unknown"
"COINBASE_BTCUSD, 1 (14).csv","C:\Users\User\Downloads","2025-08-29 6:25:27 PM","Unknown"
"COINBASE_BTCUSD, 1 (15).csv","C:\Users\User\Downloads","2025-08-29 6:33:43 PM","Unknown"
"COINBASE_BTCUSD, 1 (16).csv","C:\Users\User\Downloads","2025-08-29 6:38:07 PM","Unknown"
"COINBASE_BTCUSD, 1 (17).csv","C:\Users\User\Downloads","2025-08-29 6:43:11 PM","Unknown"
"COINBASE_BTCUSD, 1 (18).csv","C:\Users\User\Downloads","2025-08-29 7:35:03 PM","Unknown"
"COINBASE_BTCUSD, 1 (19).csv","C:\Users\User\Downloads","2025-08-29 7:44:10 PM","Unknown"
"COINBASE_BTCUSD, 1 (2).csv","C:\Users\User\Downloads","2025-08-24 10:35:23 PM","Unknown"
"COINBASE_BTCUSD, 1 (20).csv","C:\Users\User\Downloads","2025-08-29 7:45:48 PM","Unknown"
"COINBASE_BTCUSD, 1 (21).csv","C:\Users\User\Downloads","2025-08-30 12:03:56 AM","Unknown"
"COINBASE_BTCUSD, 1 (22).csv","C:\Users\User\Downloads","2025-08-30 12:09:21 AM","Unknown"
"COINBASE_BTCUSD, 1 (23).csv","C:\Users\User\Downloads","2025-08-30 12:43:29 AM","Unknown"
"COINBASE_BTCUSD, 1 (24).csv","C:\Users\User\Downloads","2025-08-30 1:13:08 AM","Unknown"
"COINBASE_BTCUSD, 1 (25).csv","C:\Users\User\Downloads","2025-08-30 7:48:42 AM","Unknown"
"COINBASE_BTCUSD, 1 (26).csv","C:\Users\User\Downloads","2025-08-30 9:27:34 AM","Unknown"
"COINBASE_BTCUSD, 1 (27).csv","C:\Users\User\Downloads","2025-08-30 9:58:51 AM","Unknown"
"COINBASE_BTCUSD, 1 (28).csv","C:\Users\User\Downloads","2025-08-30 10:25:09 AM","Unknown"
"COINBASE_BTCUSD, 1 (29).csv","C:\Users\User\Downloads","2025-08-30 10:45:16 AM","Unknown"
"COINBASE_BTCUSD, 1 (3).csv","C:\Users\User\Downloads","2025-08-25 2:16:43 AM","Unknown"
"COINBASE_BTCUSD, 1 (30).csv","C:\Users\User\Downloads","2025-08-30 10:46:49 AM","Unknown"
"COINBASE_BTCUSD, 1 (31).csv","C:\Users\User\Downloads","2025-08-30 10:49:18 AM","Unknown"
"COINBASE_BTCUSD, 1 (32).csv","C:\Users\User\Downloads","2025-08-30 11:05:57 AM","Unknown"
"COINBASE_BTCUSD, 1 (33).csv","C:\Users\User\Downloads","2025-08-30 11:09:34 AM","Unknown"
"COINBASE_BTCUSD, 1 (34).csv","C:\Users\User\Downloads","2025-08-30 11:13:53 AM","Unknown"
"COINBASE_BTCUSD, 1 (35).csv","C:\Users\User\Downloads","2025-08-30 11:17:40 AM","Unknown"
"COINBASE_BTCUSD, 1 (36).csv","C:\Users\User\Downloads","2025-08-30 12:24:59 PM","Unknown"
"COINBASE_BTCUSD, 1 (37).csv","C:\Users\User\Downloads","2025-09-01 8:17:15 AM","Unknown"
"COINBASE_BTCUSD, 1 (38).csv","C:\Users\User\Downloads","2025-09-01 5:19:25 PM","Unknown"
"COINBASE_BTCUSD, 1 (39).csv","C:\Users\User\Downloads","2025-09-03 11:15:02 PM","Unknown"
"COINBASE_BTCUSD, 1 (4).csv","C:\Users\User\Downloads","2025-08-27 3:47:58 PM","Unknown"
"COINBASE_BTCUSD, 1 (40).csv","C:\Users\User\Downloads","2025-09-04 9:26:45 AM","Unknown"
"COINBASE_BTCUSD, 1 (41).csv","C:\Users\User\Downloads","2025-09-04 10:22:21 AM","Unknown"
